Freq.	V(n003)
1.45318231675086e+003	(-3.94284918239840e-005dB,-1.72637536784794e-001°)
1.45418993515014e+003	(-3.94831889770745e-005dB,-1.72757240763105e-001°)
1.45519825221938e+003	(-3.95379620079972e-005dB,-1.72877027741150e-001°)
1.45620726844304e+003	(-3.95928110218657e-005dB,-1.72996897776470e-001°)
1.45721698430590e+003	(-3.96477361237936e-005dB,-1.73116850926649e-001°)
1.45822740029307e+003	(-3.97027374208232e-005dB,-1.73236887249321e-001°)
1.45923851689003e+003	(-3.97578150180682e-005dB,-1.73357006802153e-001°)
1.46025033458256e+003	(-3.98129690225708e-005dB,-1.73477209642851e-001°)
1.46126285385678e+003	(-3.98681995375161e-005dB,-1.73597495829163e-001°)
1.46227607519918e+003	(-3.99235066689818e-005dB,-1.73717865418876e-001°)
1.46328999909656e+003	(-3.99788905278678e-005dB,-1.73838318469819e-001°)
1.46430462603605e+003	(-4.00343512144659e-005dB,-1.73958855039860e-001°)
1.46531995650514e+003	(-4.00898888416046e-005dB,-1.74079475186905e-001°)
1.46633599099165e+003	(-4.01455035115044e-005dB,-1.74200178968903e-001°)
1.46735272998374e+003	(-4.02011953321720e-005dB,-1.74320966443843e-001°)
1.46837017396989e+003	(-4.02569644125784e-005dB,-1.74441837669749e-001°)
1.46938832343895e+003	(-4.03128108578372e-005dB,-1.74562792704700e-001°)
1.47040717888009e+003	(-4.03687347740266e-005dB,-1.74683831606794e-001°)
1.47142674078281e+003	(-4.04247362730104e-005dB,-1.74804954434186e-001°)
1.47244700963698e+003	(-4.04808154541163e-005dB,-1.74926161245063e-001°)
1.47346798593277e+003	(-4.05369724369232e-005dB,-1.75047452097656e-001°)
1.47448967016073e+003	(-4.05932073188299e-005dB,-1.75168827050235e-001°)
1.47551206281173e+003	(-4.06495202174864e-005dB,-1.75290286161110e-001°)
1.47653516437697e+003	(-4.07059112312563e-005dB,-1.75411829488633e-001°)
1.47755897534801e+003	(-4.07623804748964e-005dB,-1.75533457091195e-001°)
1.47858349621674e+003	(-4.08189280525563e-005dB,-1.75655169027225e-001°)
1.47960872747539e+003	(-4.08755540780285e-005dB,-1.75776965355208e-001°)
1.48063466961655e+003	(-4.09322586564268e-005dB,-1.75898846133639e-001°)
1.48166132313312e+003	(-4.09890418967223e-005dB,-1.76020811421082e-001°)
1.48268868851837e+003	(-4.10459039098147e-005dB,-1.76142861276130e-001°)
1.48371676626590e+003	(-4.11028448066037e-005dB,-1.76264995757420e-001°)
1.48474555686965e+003	(-4.11598646922031e-005dB,-1.76387214923618e-001°)
1.48577506082391e+003	(-4.12169636794413e-005dB,-1.76509518833450e-001°)
1.48680527862330e+003	(-4.12741418763250e-005dB,-1.76631907545666e-001°)
1.48783621076280e+003	(-4.13313993918253e-005dB,-1.76754381119074e-001°)
1.48886785773771e+003	(-4.13887363387706e-005dB,-1.76876939612502e-001°)
1.48990022004371e+003	(-4.14461528261320e-005dB,-1.76999583084832e-001°)
1.49093329817678e+003	(-4.15036489638450e-005dB,-1.77122311594985e-001°)
1.49196709263328e+003	(-4.15612248637736e-005dB,-1.77245125201921e-001°)
1.49300160390990e+003	(-4.16188806310317e-005dB,-1.77368023964642e-001°)
1.49403683250366e+003	(-4.16766163851980e-005dB,-1.77491007942193e-001°)
1.49507277891195e+003	(-4.17344322313864e-005dB,-1.77614077193649e-001°)
1.49610944363250e+003	(-4.17923282824251e-005dB,-1.77737231778140e-001°)
1.49714682716336e+003	(-4.18503046492142e-005dB,-1.77860471754839e-001°)
1.49818493000296e+003	(-4.19083614436176e-005dB,-1.77983797182941e-001°)
1.49922375265005e+003	(-4.19664987755709e-005dB,-1.78107208121702e-001°)
1.50026329560374e+003	(-4.20247167588669e-005dB,-1.78230704630399e-001°)
1.50130355936348e+003	(-4.20830155053697e-005dB,-1.78354286768373e-001°)
1.50234454442907e+003	(-4.21413951250149e-005dB,-1.78477954594993e-001°)
1.50338625130065e+003	(-4.21998557315952e-005dB,-1.78601708169663e-001°)
1.50442868047872e+003	(-4.22583974360104e-005dB,-1.78725547551845e-001°)
1.50547183246411e+003	(-4.23170203578395e-005dB,-1.78849472801028e-001°)
1.50651570775801e+003	(-4.23757245973745e-005dB,-1.78973483976752e-001°)
1.50756030686195e+003	(-4.24345102770874e-005dB,-1.79097581138593e-001°)
1.50860563027782e+003	(-4.24933775059493e-005dB,-1.79221764346170e-001°)
1.50965167850783e+003	(-4.25523263977531e-005dB,-1.79346033659138e-001°)
1.51069845205457e+003	(-4.26113570653273e-005dB,-1.79470389137201e-001°)
1.51174595142097e+003	(-4.26704696224648e-005dB,-1.79594830840100e-001°)
1.51279417711029e+003	(-4.27296641848871e-005dB,-1.79719358827620e-001°)
1.51384312962616e+003	(-4.27889408634941e-005dB,-1.79843973159585e-001°)
1.51489280947256e+003	(-4.28482997740073e-005dB,-1.79968673895859e-001°)
1.51594321715380e+003	(-4.29077410282910e-005dB,-1.80093461096364e-001°)
1.51699435317456e+003	(-4.29672647430310e-005dB,-1.80218334821028e-001°)
1.51804621803986e+003	(-4.30268710300917e-005dB,-1.80343295129861e-001°)
1.51909881225506e+003	(-4.30865600090518e-005dB,-1.80468342082881e-001°)
1.52015213632590e+003	(-4.31463317859897e-005dB,-1.80593475740172e-001°)
1.52120619075845e+003	(-4.32061864843416e-005dB,-1.80718696161848e-001°)
1.52226097605912e+003	(-4.32661242150073e-005dB,-1.80844003408067e-001°)
1.52331649273469e+003	(-4.33261450927443e-005dB,-1.80969397539027e-001°)
1.52437274129230e+003	(-4.33862492361670e-005dB,-1.81094878614966e-001°)
1.52542972223941e+003	(-4.34464367581041e-005dB,-1.81220446696179e-001°)
1.52648743608386e+003	(-4.35067077713841e-005dB,-1.81346101842981e-001°)
1.52754588333383e+003	(-4.35670624004078e-005dB,-1.81471844115734e-001°)
1.52860506449785e+003	(-4.36275007483603e-005dB,-1.81597673574857e-001°)
1.52966498008481e+003	(-4.36880229463927e-005dB,-1.81723590280795e-001°)
1.53072563060395e+003	(-4.37486290996188e-005dB,-1.81849594294041e-001°)
1.53178701656486e+003	(-4.38093193295464e-005dB,-1.81975685675129e-001°)
1.53284913847749e+003	(-4.38700937509328e-005dB,-1.82101864484635e-001°)
1.53391199685214e+003	(-4.39309524814282e-005dB,-1.82228130783178e-001°)
1.53497559219946e+003	(-4.39918956396474e-005dB,-1.82354484631417e-001°)
1.53603992503045e+003	(-4.40529233364902e-005dB,-1.82480926090056e-001°)
1.53710499585649e+003	(-4.41140356944288e-005dB,-1.82607455219833e-001°)
1.53817080518929e+003	(-4.41752328330420e-005dB,-1.82734072081550e-001°)
1.53923735354092e+003	(-4.42365148641943e-005dB,-1.82860776736012e-001°)
1.54030464142380e+003	(-4.42978819084290e-005dB,-1.82987569244111e-001°)
1.54137266935072e+003	(-4.43593340862895e-005dB,-1.83114449666749e-001°)
1.54244143783481e+003	(-4.44208715086757e-005dB,-1.83241418064884e-001°)
1.54351094738957e+003	(-4.44824943028814e-005dB,-1.83368474499515e-001°)
1.54458119852884e+003	(-4.45442025788423e-005dB,-1.83495619031674e-001°)
1.54565219176684e+003	(-4.46059964609590e-005dB,-1.83622851722454e-001°)
1.54672392761812e+003	(-4.46678760668821e-005dB,-1.83750172632968e-001°)
1.54779640659761e+003	(-4.47298415132974e-005dB,-1.83877581824394e-001°)
1.54886962922057e+003	(-4.47918929217128e-005dB,-1.84005079357933e-001°)
1.54994359600264e+003	(-4.48540304107430e-005dB,-1.84132665294836e-001°)
1.55101830745982e+003	(-4.49162540980384e-005dB,-1.84260339696403e-001°)
1.55209376410844e+003	(-4.49785641051067e-005dB,-1.84388102623968e-001°)
1.55316996646523e+003	(-4.50409605515271e-005dB,-1.84515954138912e-001°)
1.55424691504723e+003	(-4.51034435568785e-005dB,-1.84643894302648e-001°)
1.55532461037188e+003	(-4.51660132426688e-005dB,-1.84771923176653e-001°)
1.55640305295695e+003	(-4.52286697265484e-005dB,-1.84900040822420e-001°)
1.55748224332060e+003	(-4.52914131300251e-005dB,-1.85028247301506e-001°)
1.55856218198131e+003	(-4.53542435726779e-005dB,-1.85156542675508e-001°)
1.55964286945795e+003	(-4.54171611769791e-005dB,-1.85284927006049e-001°)
1.56072430626973e+003	(-4.54801660644364e-005dB,-1.85413400354817e-001°)
1.56180649293624e+003	(-4.55432583507716e-005dB,-1.85541962783533e-001°)
1.56288942997742e+003	(-4.56064381661714e-005dB,-1.85670614353946e-001°)
1.56397311791357e+003	(-4.56697056253935e-005dB,-1.85799355127873e-001°)
1.56505755726534e+003	(-4.57330608518742e-005dB,-1.85928185167162e-001°)
1.56614274855377e+003	(-4.57965039680857e-005dB,-1.86057104533702e-001°)
1.56722869230023e+003	(-4.58600350926429e-005dB,-1.86186113289429e-001°)
1.56831538902647e+003	(-4.59236543518752e-005dB,-1.86315211496320e-001°)
1.56940283925459e+003	(-4.59873618672905e-005dB,-1.86444399216391e-001°)
1.57049104350707e+003	(-4.60511577584679e-005dB,-1.86573676511714e-001°)
1.57158000230673e+003	(-4.61150421517370e-005dB,-1.86703043444398e-001°)
1.57266971617677e+003	(-4.61790151676414e-005dB,-1.86832500076575e-001°)
1.57376018564075e+003	(-4.62430769286531e-005dB,-1.86962046470452e-001°)
1.57485141122258e+003	(-4.63072275591731e-005dB,-1.87091682688260e-001°)
1.57594339344655e+003	(-4.63714671816736e-005dB,-1.87221408792282e-001°)
1.57703613283730e+003	(-4.64357959215198e-005dB,-1.87351224844830e-001°)
1.57812962991985e+003	(-4.65002138982910e-005dB,-1.87481130908280e-001°)
1.57922388521956e+003	(-4.65647212421739e-005dB,-1.87611127045035e-001°)
1.58031889926218e+003	(-4.66293180688906e-005dB,-1.87741213317549e-001°)
1.58141467257381e+003	(-4.66940045095922e-005dB,-1.87871389788315e-001°)
1.58251120568091e+003	(-4.67587806838581e-005dB,-1.88001656519869e-001°)
1.58360849911033e+003	(-4.68236467218751e-005dB,-1.88132013574802e-001°)
1.58470655338925e+003	(-4.68886027412938e-005dB,-1.88262461015730e-001°)
1.58580536904524e+003	(-4.69536488732655e-005dB,-1.88392998905324e-001°)
1.58690494660622e+003	(-4.70187852364052e-005dB,-1.88523627306300e-001°)
1.58800528660051e+003	(-4.70840119608997e-005dB,-1.88654346281402e-001°)
1.58910638955675e+003	(-4.71493291711501e-005dB,-1.88785155893438e-001°)
1.59020825600398e+003	(-4.72147369944503e-005dB,-1.88916056205258e-001°)
1.59131088647158e+003	(-4.72802355503796e-005dB,-1.89047047279729e-001°)
1.59241428148933e+003	(-4.73458249691249e-005dB,-1.89178129179793e-001°)
1.59351844158735e+003	(-4.74115053770160e-005dB,-1.89309301968422e-001°)
1.59462336729614e+003	(-4.74772768984537e-005dB,-1.89440565708630e-001°)
1.59572905914656e+003	(-4.75431396616965e-005dB,-1.89571920463484e-001°)
1.59683551766985e+003	(-4.76090937911454e-005dB,-1.89703366296076e-001°)
1.59794274339760e+003	(-4.76751394179516e-005dB,-1.89834903269564e-001°)
1.59905073686179e+003	(-4.77412766626588e-005dB,-1.89966531447135e-001°)
1.60015949859477e+003	(-4.78075056564185e-005dB,-1.90098250892033e-001°)
1.60126902912922e+003	(-4.78738265265245e-005dB,-1.90230061667527e-001°)
1.60237932899824e+003	(-4.79402394002711e-005dB,-1.90361963836942e-001°)
1.60349039873526e+003	(-4.80067444020591e-005dB,-1.90493957463651e-001°)
1.60460223887411e+003	(-4.80733416649687e-005dB,-1.90626042611062e-001°)
1.60571484994898e+003	(-4.81400313114722e-005dB,-1.90758219342633e-001°)
1.60682823249441e+003	(-4.82068134756140e-005dB,-1.90890487721857e-001°)
1.60794238704535e+003	(-4.82736882808309e-005dB,-1.91022847812279e-001°)
1.60905731413708e+003	(-4.83406558592386e-005dB,-1.91155299677485e-001°)
1.61017301430527e+003	(-4.84077163352381e-005dB,-1.91287843381115e-001°)
1.61128948808598e+003	(-4.84748698409453e-005dB,-1.91420478986835e-001°)
1.61240673601560e+003	(-4.85421165055829e-005dB,-1.91553206558366e-001°)
1.61352475863094e+003	(-4.86094564574093e-005dB,-1.91686026159474e-001°)
1.61464355646914e+003	(-4.86768898246830e-005dB,-1.91818937853966e-001°)
1.61576313006773e+003	(-4.87444167404840e-005dB,-1.91951941705697e-001°)
1.61688347996462e+003	(-4.88120373292135e-005dB,-1.92085037778554e-001°)
1.61800460669808e+003	(-4.88797517268447e-005dB,-1.92218226136487e-001°)
1.61912651080676e+003	(-4.89475600597073e-005dB,-1.92351506843478e-001°)
1.62024919282969e+003	(-4.90154624599172e-005dB,-1.92484879963556e-001°)
1.62137265330625e+003	(-4.90834590538041e-005dB,-1.92618345560796e-001°)
1.62249689277623e+003	(-4.91515499783056e-005dB,-1.92751903699315e-001°)
1.62362191177975e+003	(-4.92197353597514e-005dB,-1.92885554443276e-001°)
1.62474771085735e+003	(-4.92880153321861e-005dB,-1.93019297856882e-001°)
1.62587429054992e+003	(-4.93563900238682e-005dB,-1.93153134004396e-001°)
1.62700165139872e+003	(-4.94248595688422e-005dB,-1.93287062950103e-001°)
1.62812979394540e+003	(-4.94934240953667e-005dB,-1.93421084758347e-001°)
1.62925871873197e+003	(-4.95620837403791e-005dB,-1.93555199493514e-001°)
1.63038842630084e+003	(-4.96308386292451e-005dB,-1.93689407220034e-001°)
1.63151891719477e+003	(-4.96996889027594e-005dB,-1.93823708002381e-001°)
1.63265019195692e+003	(-4.97686346824303e-005dB,-1.93958101905078e-001°)
1.63378225113080e+003	(-4.98376761109815e-005dB,-1.94092588992679e-001°)
1.63491509526032e+003	(-4.99068133137783e-005dB,-1.94227169329806e-001°)
1.63604872488976e+003	(-4.99760464267942e-005dB,-1.94361842981097e-001°)
1.63718314056377e+003	(-5.00453755831093e-005dB,-1.94496610011268e-001°)
1.63831834282739e+003	(-5.01148009158039e-005dB,-1.94631470485051e-001°)
1.63945433222602e+003	(-5.01843225598869e-005dB,-1.94766424467241e-001°)
1.64059110930546e+003	(-5.02539406426526e-005dB,-1.94901472022659e-001°)
1.64172867461187e+003	(-5.03236553058603e-005dB,-1.95036613216199e-001°)
1.64286702869181e+003	(-5.03934666787329e-005dB,-1.95171848112765e-001°)
1.64400617209219e+003	(-5.04633748972438e-005dB,-1.95307176777343e-001°)
1.64514610536032e+003	(-5.05333800964018e-005dB,-1.95442599274942e-001°)
1.64628682904389e+003	(-5.06034824044658e-005dB,-1.95578115670613e-001°)
1.64742834369097e+003	(-5.06736819660878e-005dB,-1.95713726029467e-001°)
1.64857064984998e+003	(-5.07439789104910e-005dB,-1.95849430416643e-001°)
1.64971374806977e+003	(-5.08143733755774e-005dB,-1.95985228897342e-001°)
1.65085763889952e+003	(-5.08848654915343e-005dB,-1.96121121536802e-001°)
1.65200232288884e+003	(-5.09554553972280e-005dB,-1.96257108400305e-001°)
1.65314780058769e+003	(-5.10261432295962e-005dB,-1.96393189553181e-001°)
1.65429407254641e+003	(-5.10969291197907e-005dB,-1.96529365060804e-001°)
1.65544113931573e+003	(-5.11678132086064e-005dB,-1.96665634988594e-001°)
1.65658900144678e+003	(-5.12387956320168e-005dB,-1.96801999402016e-001°)
1.65773765949103e+003	(-5.13098765240665e-005dB,-1.96938458366582e-001°)
1.65888711400037e+003	(-5.13810560216933e-005dB,-1.97075011947846e-001°)
1.66003736552705e+003	(-5.14523342618350e-005dB,-1.97211660211409e-001°)
1.66118841462372e+003	(-5.15237113852865e-005dB,-1.97348403222920e-001°)
1.66234026184341e+003	(-5.15951875222354e-005dB,-1.97485241048067e-001°)
1.66349290773951e+003	(-5.16667628144410e-005dB,-1.97622173752598e-001°)
1.66464635286583e+003	(-5.17384373998055e-005dB,-1.97759201402285e-001°)
1.66580059777654e+003	(-5.18102114152666e-005dB,-1.97896324062963e-001°)
1.66695564302620e+003	(-5.18820849939048e-005dB,-1.98033541800505e-001°)
1.66811148916975e+003	(-5.19540582851941e-005dB,-1.98170854680832e-001°)
1.66926813676253e+003	(-5.20261314164292e-005dB,-1.98308262769910e-001°)
1.67042558636024e+003	(-5.20983045322623e-005dB,-1.98445766133753e-001°)
1.67158383851900e+003	(-5.21705777696315e-005dB,-1.98583364838411e-001°)
1.67274289379528e+003	(-5.22429512654743e-005dB,-1.98721058949995e-001°)
1.67390275274596e+003	(-5.23154251625148e-005dB,-1.98858848534653e-001°)
1.67506341592829e+003	(-5.23879995976908e-005dB,-1.98996733658578e-001°)
1.67622488389993e+003	(-5.24606747069757e-005dB,-1.99134714388012e-001°)
1.67738715721889e+003	(-5.25334506388794e-005dB,-1.99272790789241e-001°)
1.67855023644360e+003	(-5.26063275274468e-005dB,-1.99410962928603e-001°)
1.67971412213286e+003	(-5.26793055134730e-005dB,-1.99549230872465e-001°)
1.68087881484587e+003	(-5.27523847367891e-005dB,-1.99687594687262e-001°)
1.68204431514220e+003	(-5.28255653391544e-005dB,-1.99826054439463e-001°)
1.68321062358182e+003	(-5.28988474594357e-005dB,-1.99964610195586e-001°)
1.68437774072510e+003	(-5.29722312393923e-005dB,-2.00103262022187e-001°)
1.68554566713277e+003	(-5.30457168207841e-005dB,-2.00242009985882e-001°)
1.68671440336596e+003	(-5.31193043463347e-005dB,-2.00380854153325e-001°)
1.68788394998621e+003	(-5.31929939529823e-005dB,-2.00519794591217e-001°)
1.68905430755542e+003	(-5.32667857853793e-005dB,-2.00658831366306e-001°)
1.69022547663590e+003	(-5.33406799843211e-005dB,-2.00797964545386e-001°)
1.69139745779033e+003	(-5.34146766906030e-005dB,-2.00937194195298e-001°)
1.69257025158181e+003	(-5.34887760517706e-005dB,-2.01076520382927e-001°)
1.69374385857379e+003	(-5.35629782028331e-005dB,-2.01215943175208e-001°)
1.69491827933015e+003	(-5.36372832923007e-005dB,-2.01355462639116e-001°)
1.69609351441514e+003	(-5.37116914590398e-005dB,-2.01495078841688e-001°)
1.69726956439340e+003	(-5.37862028496319e-005dB,-2.01634791849988e-001°)
1.69844642982997e+003	(-5.38608176039080e-005dB,-2.01774601731130e-001°)
1.69962411129028e+003	(-5.39355358665208e-005dB,-2.01914508552289e-001°)
1.70080260934014e+003	(-5.40103577801942e-005dB,-2.02054512380673e-001°)
1.70198192454579e+003	(-5.40852834915096e-005dB,-2.02194613283541e-001°)
1.70316205747380e+003	(-5.41603131431912e-005dB,-2.02334811328198e-001°)
1.70434300869120e+003	(-5.42354468769985e-005dB,-2.02475106581999e-001°)
1.70552477876536e+003	(-5.43106848414417e-005dB,-2.02615499112330e-001°)
1.70670736826408e+003	(-5.43860271763518e-005dB,-2.02755988986658e-001°)
1.70789077775553e+003	(-5.44614740283103e-005dB,-2.02896576272454e-001°)
1.70907500780828e+003	(-5.45370255448628e-005dB,-2.03037261037269e-001°)
1.71026005899131e+003	(-5.46126818706622e-005dB,-2.03178043348685e-001°)
1.71144593187396e+003	(-5.46884431493969e-005dB,-2.03318923274338e-001°)
1.71263262702601e+003	(-5.47643095237909e-005dB,-2.03459900881895e-001°)
1.71382014501760e+003	(-5.48402811481405e-005dB,-2.03600976239101e-001°)
1.71500848641927e+003	(-5.49163581584194e-005dB,-2.03742149413713e-001°)
1.71619765180197e+003	(-5.49925407069951e-005dB,-2.03883420473561e-001°)
1.71738764173704e+003	(-5.50688289394847e-005dB,-2.04024789486509e-001°)
1.71857845679621e+003	(-5.51452230034340e-005dB,-2.04166256520475e-001°)
1.71977009755162e+003	(-5.52217230434960e-005dB,-2.04307821643417e-001°)
1.72096256457578e+003	(-5.52983292062520e-005dB,-2.04449484923336e-001°)
1.72215585844163e+003	(-5.53750416382837e-005dB,-2.04591246428296e-001°)
1.72334997972248e+003	(-5.54518604919585e-005dB,-2.04733106226405e-001°)
1.72454492899206e+003	(-5.55287859090363e-005dB,-2.04875064385800e-001°)
1.72574070682448e+003	(-5.56058180438133e-005dB,-2.05017120974688e-001°)
1.72693731379426e+003	(-5.56829570370851e-005dB,-2.05159276061310e-001°)
1.72813475047631e+003	(-5.57602030412193e-005dB,-2.05301529713959e-001°)
1.72933301744594e+003	(-5.58375562027973e-005dB,-2.05443882000977e-001°)
1.73053211527886e+003	(-5.59150166722582e-005dB,-2.05586332990747e-001°)
1.73173204455119e+003	(-5.59925845990765e-005dB,-2.05728882751693e-001°)
1.73293280583943e+003	(-5.60702601317625e-005dB,-2.05871531352317e-001°)
1.73413439972049e+003	(-5.61480434168978e-005dB,-2.06014278861136e-001°)
1.73533682677169e+003	(-5.62259346049213e-005dB,-2.06157125346722e-001°)
1.73654008757073e+003	(-5.63039338510938e-005dB,-2.06300070877711e-001°)
1.73774418269572e+003	(-5.63820412942820e-005dB,-2.06443115522762e-001°)
1.73894911272517e+003	(-5.64602570974615e-005dB,-2.06586259350604e-001°)
1.74015487823800e+003	(-5.65385814004634e-005dB,-2.06729502429999e-001°)
1.74136147981352e+003	(-5.66170143614415e-005dB,-2.06872844829763e-001°)
1.74256891803144e+003	(-5.66955561250487e-005dB,-2.07016286618760e-001°)
1.74377719347189e+003	(-5.67742068446171e-005dB,-2.07159827865889e-001°)
1.74498630671538e+003	(-5.68529666705858e-005dB,-2.07303468640128e-001°)
1.74619625834283e+003	(-5.69318357553224e-005dB,-2.07447209010460e-001°)
1.74740704893557e+003	(-5.70108142521589e-005dB,-2.07591049045953e-001°)
1.74861867907533e+003	(-5.70899023076772e-005dB,-2.07734988815700e-001°)
1.74983114934423e+003	(-5.71691000819595e-005dB,-2.07879028388858e-001°)
1.75104446032482e+003	(-5.72484077196590e-005dB,-2.08023167834622e-001°)
1.75225861260003e+003	(-5.73278253779652e-005dB,-2.08167407222232e-001°)
1.75347360675321e+003	(-5.74073532044240e-005dB,-2.08311746620987e-001°)
1.75468944336809e+003	(-5.74869913552606e-005dB,-2.08456186100218e-001°)
1.75590612302885e+003	(-5.75667399847715e-005dB,-2.08600725729320e-001°)
1.75712364632003e+003	(-5.76465992433958e-005dB,-2.08745365577741e-001°)
1.75834201382659e+003	(-5.77265692863942e-005dB,-2.08890105714947e-001°)
1.75956122613390e+003	(-5.78066502661347e-005dB,-2.09034946210483e-001°)
1.76078128382775e+003	(-5.78868423369136e-005dB,-2.09179887133929e-001°)
1.76200218749430e+003	(-5.79671456520633e-005dB,-2.09324928554910e-001°)
1.76322393772015e+003	(-5.80475603687731e-005dB,-2.09470070543116e-001°)
1.76444653509229e+003	(-5.81280866403752e-005dB,-2.09615313168264e-001°)
1.76566998019811e+003	(-5.82087246202019e-005dB,-2.09760656500122e-001°)
1.76689427362544e+003	(-5.82894744644784e-005dB,-2.09906100608534e-001°)
1.76811941596248e+003	(-5.83703363275012e-005dB,-2.10051645563350e-001°)
1.76934540779785e+003	(-5.84513103654955e-005dB,-2.10197291434506e-001°)
1.77057224972059e+003	(-5.85323967327580e-005dB,-2.10343038291957e-001°)
1.77179994232014e+003	(-5.86135955855138e-005dB,-2.10488886205729e-001°)
1.77302848618635e+003	(-5.86949070819170e-005dB,-2.10634835245889e-001°)
1.77425788190947e+003	(-5.87763313762640e-005dB,-2.10780885482541e-001°)
1.77548813008017e+003	(-5.88578686267089e-005dB,-2.10927036985857e-001°)
1.77671923128953e+003	(-5.89395189856196e-005dB,-2.11073289826046e-001°)
1.77795118612903e+003	(-5.90212826150074e-005dB,-2.11219644073366e-001°)
1.77918399519057e+003	(-5.91031596662759e-005dB,-2.11366099798128e-001°)
1.78041765906646e+003	(-5.91851503052939e-005dB,-2.11512657070688e-001°)
1.78165217834942e+003	(-5.92672546805719e-005dB,-2.11659315961453e-001°)
1.78288755363256e+003	(-5.93494729589430e-005dB,-2.11806076540880e-001°)
1.78412378550944e+003	(-5.94318052908466e-005dB,-2.11952938879465e-001°)
1.78536087457401e+003	(-5.95142518363653e-005dB,-2.12099903047773e-001°)
1.78659882142062e+003	(-5.95968127555818e-005dB,-2.12246969116391e-001°)
1.78783762664405e+003	(-5.96794882066502e-005dB,-2.12394137155982e-001°)
1.78907729083950e+003	(-5.97622783477246e-005dB,-2.12541407237241e-001°)
1.79031781460256e+003	(-5.98451833379234e-005dB,-2.12688779430916e-001°)
1.79155919852924e+003	(-5.99282033402223e-005dB,-2.12836253807806e-001°)
1.79280144321597e+003	(-6.00113385060251e-005dB,-2.12983830438756e-001°)
1.79404454925959e+003	(-6.00945890031292e-005dB,-2.13131509394660e-001°)
1.79528851725736e+003	(-6.01779549877600e-005dB,-2.13279290746475e-001°)
1.79653334780694e+003	(-6.02614366180718e-005dB,-2.13427174565177e-001°)
1.79777904150642e+003	(-6.03450340618620e-005dB,-2.13575160921824e-001°)
1.79902559895429e+003	(-6.04287474714987e-005dB,-2.13723249887494e-001°)
1.80027302074946e+003	(-6.05125770128507e-005dB,-2.13871441533346e-001°)
1.80152130749127e+003	(-6.05965228460010e-005dB,-2.14019735930560e-001°)
1.80277045977946e+003	(-6.06805851310323e-005dB,-2.14168133150380e-001°)
1.80402047821418e+003	(-6.07647640289918e-005dB,-2.14316633264098e-001°)
1.80527136339602e+003	(-6.08490597047841e-005dB,-2.14465236343045e-001°)
1.80652311592595e+003	(-6.09334723175278e-005dB,-2.14613942458618e-001°)
1.80777573640540e+003	(-6.10180020321273e-005dB,-2.14762751682256e-001°)
1.80902922543618e+003	(-6.11026490086657e-005dB,-2.14911664085441e-001°)
1.81028358362054e+003	(-6.11874134101188e-005dB,-2.15060679739712e-001°)
1.81153881156113e+003	(-6.12722953994625e-005dB,-2.15209798716651e-001°)
1.81279490986105e+003	(-6.13572951406371e-005dB,-2.15359021087910e-001°)
1.81405187912378e+003	(-6.14424127995116e-005dB,-2.15508346925163e-001°)
1.81530971995323e+003	(-6.15276485313473e-005dB,-2.15657776300149e-001°)
1.81656843295375e+003	(-6.16130025077992e-005dB,-2.15807309284655e-001°)
1.81782801873008e+003	(-6.16984748899145e-005dB,-2.15956945950510e-001°)
1.81908847788739e+003	(-6.17840658435622e-005dB,-2.16106686369603e-001°)
1.82034981103129e+003	(-6.18697755297898e-005dB,-2.16256530613880e-001°)
1.82161201876777e+003	(-6.19556041173592e-005dB,-2.16406478755303e-001°)
1.82287510170327e+003	(-6.20415517702108e-005dB,-2.16556530865926e-001°)
1.82413906044464e+003	(-6.21276186532493e-005dB,-2.16706687017828e-001°)
1.82540389559916e+003	(-6.22138049284864e-005dB,-2.16856947283147e-001°)
1.82666960777451e+003	(-6.23001107656486e-005dB,-2.17007311734063e-001°)
1.82793619757882e+003	(-6.23865363286762e-005dB,-2.17157780442806e-001°)
1.82920366562062e+003	(-6.24730817834383e-005dB,-2.17308353481666e-001°)
1.83047201250886e+003	(-6.25597473006257e-005dB,-2.17459030922983e-001°)
1.83174123885294e+003	(-6.26465330403216e-005dB,-2.17609812839140e-001°)
1.83301134526266e+003	(-6.27334391751453e-005dB,-2.17760699302567e-001°)
1.83428233234823e+003	(-6.28204658680731e-005dB,-2.17911690385755e-001°)
1.83555420072031e+003	(-6.29076132859383e-005dB,-2.18062786161232e-001°)
1.83682695098998e+003	(-6.29948815975032e-005dB,-2.18213986701588e-001°)
1.83810058376873e+003	(-6.30822709724943e-005dB,-2.18365292079471e-001°)
1.83937509966847e+003	(-6.31697815777451e-005dB,-2.18516702367547e-001°)
1.84065049930157e+003	(-6.32574135791247e-005dB,-2.18668217638564e-001°)
1.84192678328078e+003	(-6.33451671473242e-005dB,-2.18819837965315e-001°)
1.84320395221929e+003	(-6.34330424511056e-005dB,-2.18971563420631e-001°)
1.84448200673074e+003	(-6.35210396573026e-005dB,-2.19123394077396e-001°)
1.84576094742917e+003	(-6.36091589375704e-005dB,-2.19275330008560e-001°)
1.84704077492903e+003	(-6.36974004587426e-005dB,-2.19427371287100e-001°)
1.84832148984525e+003	(-6.37857643924745e-005dB,-2.19579517986063e-001°)
1.84960309279312e+003	(-6.38742509094570e-005dB,-2.19731770178546e-001°)
